error,time,humidity,motor_speed_per_min,break_pad_slide,spm,motor_voltage,slide_voltage
0,5/16/2016 15:17,32,33,22,32,11,1
0,5/16/2016 15:18,32,33,22,32,11,1
0,5/16/2016 15:18,32,33,23,32,12,1
0,5/16/2016 15:18,32,33,22,32,11,1
0,5/16/2016 15:18,32,33,23,32,11,1
0,5/16/2016 15:18,31,0,0,32,13,1
0,5/16/2016 15:18,31,33,22,31,11,1
0,5/16/2016 15:19,31,33,22,32,11,1
0,5/16/2016 15:19,31,33,23,32,11,1
0,5/16/2016 15:19,31,33,23,31,12,1
0,5/16/2016 15:19,31,33,23,32,11,1
0,5/16/2016 15:19,31,33,22,32,11,1
0,5/16/2016 15:19,31,0,0,32,12,2
0,5/16/2016 15:20,31,33,22,32,11,1
0,5/16/2016 15:20,31,33,23,32,11,1
0,5/16/2016 15:20,31,33,22,32,11,1
0,5/16/2016 15:20,31,33,23,32,12,1
0,5/16/2016 15:20,32,33,23,32,11,1
0,5/16/2016 15:21,32,33,22,32,11,1
0,5/16/2016 15:21,32,0,0,32,13,2
0,5/16/2016 15:21,32,33,23,32,11,1
0,5/16/2016 15:21,32,33,22,32,11,1
0,5/16/2016 15:21,32,33,23,32,11,1
0,5/16/2016 15:21,32,33,23,31,12,1
0,5/16/2016 15:22,32,33,23,32,11,1
0,5/16/2016 15:22,31,33,26,32,11,1
0,5/16/2016 15:22,31,0,0,32,13,2
0,5/16/2016 15:22,31,33,23,32,11,1
0,5/16/2016 15:22,31,33,23,32,11,1
0,5/16/2016 15:22,31,33,23,32,11,1
0,5/16/2016 15:23,31,33,23,32,12,1
0,5/16/2016 15:23,31,33,22,32,11,1
0,5/16/2016 15:23,31,33,22,33,11,1
0,5/16/2016 15:23,31,0,0,32,13,1
0,5/16/2016 15:23,31,33,24,32,11,1
0,5/16/2016 15:24,31,33,22,32,11,1
0,5/16/2016 15:24,31,33,22,32,11,1
0,5/16/2016 15:24,31,33,22,32,12,1
0,5/16/2016 15:24,31,33,23,32,11,1
0,5/16/2016 15:24,31,33,23,32,11,1
0,5/16/2016 15:24,30,0,0,32,13,2
0,5/16/2016 15:25,30,33,23,32,11,1
0,5/16/2016 15:25,30,33,23,32,11,1
0,5/16/2016 15:25,30,33,22,33,11,1
0,5/16/2016 15:25,30,33,22,32,12,1
0,5/16/2016 15:25,30,33,23,32,10,1
0,5/16/2016 15:25,30,33,23,32,11,1
0,5/16/2016 15:26,30,33,23,32,11,1
0,5/16/2016 15:26,30,33,23,32,11,1
0,5/16/2016 15:26,30,33,23,32,11,1
0,5/16/2016 15:26,30,33,23,32,11,1
0,5/16/2016 15:26,30,33,23,33,11,1
0,5/16/2016 15:27,30,33,23,32,11,1
0,5/16/2016 15:27,30,33,23,32,12,1
0,5/16/2016 15:27,30,33,23,32,11,1
0,5/16/2016 15:27,30,33,23,32,11,1
0,5/16/2016 15:27,30,33,0,32,14,2
0,5/16/2016 15:27,30,33,22,31,11,1
0,5/16/2016 15:28,30,33,22,32,11,1
0,5/16/2016 15:28,30,33,23,32,12,1
0,5/16/2016 15:28,30,33,22,32,11,1
0,5/16/2016 15:28,30,33,22,32,11,1
0,5/16/2016 15:28,30,0,0,32,12,2
0,5/16/2016 15:29,30,33,23,32,11,1
0,5/16/2016 15:29,30,33,22,32,11,1
0,5/16/2016 15:29,30,33,23,32,11,1
0,5/16/2016 15:29,30,33,23,32,13,1
0,5/16/2016 15:29,30,33,23,32,11,1
0,5/16/2016 15:30,30,33,23,32,11,1
0,5/16/2016 15:30,30,33,23,32,12,1
0,5/16/2016 15:30,30,33,21,32,11,1
0,5/16/2016 15:30,29,33,23,32,11,1
0,5/16/2016 15:30,29,33,0,32,13,1
0,5/16/2016 15:31,30,33,23,32,11,1
0,5/16/2016 15:31,30,33,23,32,11,1
0,5/16/2016 15:31,30,33,23,32,11,1
0,5/16/2016 15:31,30,33,23,32,11,1
0,5/16/2016 15:31,30,33,23,32,11,1
0,5/16/2016 15:31,30,33,21,32,11,1
0,5/16/2016 15:32,30,33,22,32,13,1
0,5/16/2016 15:32,30,33,23,33,11,1
0,5/16/2016 15:32,30,33,23,32,11,1
0,5/16/2016 15:32,30,33,23,32,11,1
0,5/16/2016 15:32,30,33,23,32,11,1
0,5/16/2016 15:32,30,33,23,33,11,1
0,5/16/2016 15:33,30,33,23,32,11,1
0,5/16/2016 15:33,30,33,23,32,11,1
0,5/16/2016 15:33,30,33,23,32,11,1
0,5/16/2016 15:33,30,33,23,32,11,1
0,5/16/2016 15:33,30,33,23,32,11,1
0,5/16/2016 15:34,30,33,23,32,11,1
0,5/16/2016 15:34,31,33,23,32,11,1
0,5/16/2016 15:34,31,33,23,32,11,1
0,5/16/2016 15:34,31,33,23,32,11,1
0,5/16/2016 15:34,31,33,23,32,11,1
0,5/16/2016 15:34,31,33,23,32,11,1
0,5/16/2016 15:35,31,33,23,33,11,1
0,5/16/2016 15:35,31,33,23,32,11,1
0,5/16/2016 15:35,31,33,23,32,11,1
0,5/16/2016 15:35,31,33,23,32,11,1
0,5/16/2016 15:35,31,33,23,33,11,1
0,5/16/2016 15:35,31,33,23,32,11,1
0,5/16/2016 15:36,31,33,23,32,11,1
0,5/16/2016 15:36,31,33,23,33,11,1
0,5/16/2016 15:36,31,33,23,32,11,1
0,5/16/2016 15:36,31,33,23,32,11,1
0,5/16/2016 15:36,31,33,23,32,11,1
0,5/16/2016 15:37,31,33,23,32,11,1
0,5/16/2016 15:37,31,33,23,32,11,1
0,5/16/2016 15:37,31,33,23,33,11,1
0,5/16/2016 15:37,31,33,23,32,11,1
0,5/16/2016 15:37,31,33,23,33,11,1
0,5/16/2016 15:37,31,33,23,33,11,1
0,5/16/2016 15:38,31,33,23,33,11,1
0,5/16/2016 15:38,31,33,23,33,11,1
0,5/16/2016 15:38,31,33,23,32,11,1
0,5/16/2016 15:38,31,33,23,32,11,1
0,5/16/2016 15:38,31,33,23,33,11,1
0,5/16/2016 15:38,31,33,23,32,11,1
0,5/16/2016 15:39,31,33,23,32,11,1
0,5/16/2016 15:39,31,33,23,32,11,1
0,5/16/2016 15:39,31,33,23,33,11,1
0,5/16/2016 15:39,31,33,23,32,11,1
0,5/16/2016 15:39,31,33,23,32,11,1
0,5/16/2016 15:40,31,33,23,32,11,1
0,5/16/2016 15:40,31,33,23,32,11,1
0,5/16/2016 15:40,31,33,23,32,11,1
0,5/16/2016 15:40,31,33,23,32,11,1
0,5/16/2016 15:40,31,33,23,32,11,1
0,5/16/2016 15:40,31,33,23,32,11,1
0,5/16/2016 15:41,31,33,23,33,11,1
0,5/16/2016 15:41,31,33,23,32,11,1
0,5/16/2016 15:41,31,33,23,32,11,1
0,5/16/2016 15:41,31,33,23,32,11,1
0,5/16/2016 15:41,31,33,23,32,11,1
0,5/16/2016 15:41,31,33,23,32,12,1
0,5/16/2016 15:42,30,33,23,32,11,1
0,5/16/2016 15:42,30,33,23,32,11,1
0,5/16/2016 15:42,30,0,0,32,14,1
0,5/16/2016 15:42,30,33,24,32,11,1
0,5/16/2016 15:42,30,33,23,32,11,1
0,5/16/2016 15:43,30,33,22,32,11,1
0,5/16/2016 15:43,30,33,22,32,12,1
0,5/16/2016 15:43,30,33,22,32,11,1
0,5/16/2016 15:43,30,33,23,32,11,1
0,5/16/2016 15:43,30,0,0,32,13,1
0,5/16/2016 15:43,30,33,22,32,11,1
0,5/16/2016 15:44,29,33,23,32,11,1
0,5/16/2016 15:44,29,33,24,32,11,1
0,5/16/2016 15:44,29,33,23,32,12,1
0,5/16/2016 15:44,29,33,23,32,11,1
0,5/16/2016 15:44,29,33,23,32,11,1
0,5/16/2016 15:44,29,0,0,32,14,2
0,5/16/2016 15:45,29,33,22,32,11,1
0,5/16/2016 15:45,29,33,23,32,11,1
0,5/16/2016 15:45,29,33,22,32,11,1
0,5/16/2016 15:45,29,33,23,32,12,1
0,5/16/2016 15:45,29,33,23,32,11,1
0,5/16/2016 15:46,29,33,23,32,11,1
0,5/16/2016 15:46,29,33,23,32,12,2
0,5/16/2016 15:46,29,34,23,32,11,1
0,5/16/2016 15:47,29,33,23,32,11,1
0,5/16/2016 15:47,29,33,22,32,11,1
0,5/16/2016 15:47,28,33,22,33,11,1
0,5/16/2016 15:47,28,33,21,32,11,1
0,5/16/2016 15:48,28,33,23,32,11,1
0,5/16/2016 15:48,28,33,23,32,11,1
0,5/16/2016 15:48,28,33,22,32,11,1
0,5/16/2016 15:48,28,0,0,32,14,2
0,5/16/2016 15:48,28,33,22,32,11,1
0,5/16/2016 15:48,28,33,22,32,11,1
0,5/16/2016 15:49,28,33,23,32,11,1
0,5/16/2016 15:49,28,33,23,32,12,1
0,5/16/2016 15:49,28,33,23,32,11,1
0,5/16/2016 15:49,28,33,23,32,11,1
0,5/16/2016 15:49,28,0,0,32,13,2
0,5/16/2016 15:50,28,33,23,32,11,2
0,5/16/2016 15:50,28,33,24,32,11,1
0,5/16/2016 15:50,28,33,24,32,13,1
0,5/16/2016 15:50,28,33,23,32,11,1
0,5/16/2016 15:50,28,33,22,32,11,1
0,5/16/2016 15:51,28,0,0,32,12,1
0,5/16/2016 15:51,28,33,23,32,11,1
0,5/16/2016 15:51,28,33,23,32,11,1
0,5/16/2016 15:51,28,33,23,32,11,1
0,5/16/2016 15:51,28,33,23,32,12,1
0,5/16/2016 15:51,28,33,22,32,11,1
0,5/16/2016 15:52,28,33,23,32,11,1
0,5/16/2016 15:52,28,33,23,32,11,1
0,5/16/2016 15:52,28,33,22,32,11,1
0,5/16/2016 15:52,28,33,23,32,11,1
0,5/16/2016 15:52,28,33,23,32,11,1
0,5/16/2016 15:53,28,33,23,32,13,2
0,5/16/2016 15:53,28,33,21,32,11,1
0,5/16/2016 15:53,28,33,22,32,11,1
0,5/16/2016 15:53,28,33,23,32,12,1
0,5/16/2016 15:53,28,33,22,32,11,1
0,5/16/2016 15:53,28,33,22,32,11,1
0,5/16/2016 15:54,28,33,23,32,11,1
0,5/16/2016 15:54,29,33,21,32,13,2
0,5/16/2016 15:54,29,33,21,31,11,1
0,5/16/2016 15:54,29,33,23,32,11,1
0,5/16/2016 15:54,29,0,0,32,12,1
0,5/16/2016 15:54,29,33,23,32,11,1
0,5/16/2016 15:55,29,33,23,32,11,1
0,5/16/2016 15:55,29,33,23,32,11,1
0,5/16/2016 15:55,29,33,22,32,13,2
0,5/16/2016 15:55,29,33,22,32,11,1
0,5/16/2016 15:55,29,33,23,32,11,1
0,5/16/2016 15:56,29,33,23,32,11,1
0,5/16/2016 15:56,29,33,23,32,11,1
0,5/16/2016 15:56,29,33,22,32,11,1
0,5/16/2016 15:56,29,33,23,32,11,1
0,5/16/2016 15:56,29,33,23,32,13,1
0,5/16/2016 15:56,29,33,23,32,11,2
0,5/16/2016 15:57,29,33,22,32,11,1
0,5/16/2016 15:57,29,33,23,33,11,2
0,5/16/2016 15:57,29,33,22,32,12,1
0,5/16/2016 15:57,29,33,23,32,11,1
0,5/16/2016 15:57,29,33,23,32,11,1
0,5/16/2016 15:57,29,0,0,32,14,2
0,5/16/2016 15:58,29,33,23,32,11,1
0,5/16/2016 15:58,29,33,23,32,11,1
0,5/16/2016 15:58,29,33,23,32,11,2
0,5/16/2016 15:58,29,33,22,32,11,1
0,5/16/2016 15:58,29,33,23,32,11,1
0,5/16/2016 15:58,29,33,23,32,11,1
0,5/16/2016 15:59,29,33,23,31,13,2
0,5/16/2016 15:59,29,33,22,32,11,1
0,5/16/2016 15:59,29,33,23,32,11,1
0,5/16/2016 15:59,29,33,23,33,11,2
0,5/16/2016 15:59,28,33,22,32,11,1
0,5/16/2016 16:00,28,33,23,32,11,1
0,5/16/2016 16:00,28,33,23,32,11,1
0,5/16/2016 16:00,28,33,23,32,13,1
0,5/16/2016 16:00,28,33,23,32,11,1
0,5/16/2016 16:00,28,33,23,32,11,1
0,5/16/2016 16:00,28,33,23,32,11,1
0,5/16/2016 16:01,28,33,23,33,11,1
0,5/16/2016 16:01,28,33,23,32,11,1
0,5/16/2016 16:01,28,33,24,33,11,1
0,5/16/2016 16:01,28,0,0,32,14,2
0,5/16/2016 16:01,28,33,22,32,11,1
0,5/16/2016 16:01,28,33,22,32,11,1
0,5/16/2016 16:02,28,33,23,32,11,1
0,5/16/2016 16:02,28,33,22,32,12,1
0,5/16/2016 16:02,28,33,22,32,11,1
0,5/16/2016 16:02,28,33,23,32,11,1
0,5/16/2016 16:02,28,33,22,32,11,1
0,5/16/2016 16:03,28,33,22,32,11,1
0,5/16/2016 16:03,28,33,22,32,11,1
0,5/16/2016 16:03,28,33,22,33,11,1
0,5/16/2016 16:03,28,33,22,33,11,1
0,5/16/2016 16:03,28,33,22,32,11,1
0,5/16/2016 16:03,28,33,22,32,11,1
0,5/16/2016 16:04,28,33,22,32,11,1
0,5/16/2016 16:04,28,33,22,32,11,1
0,5/16/2016 16:04,28,33,22,32,11,1
0,5/16/2016 16:04,28,33,22,32,11,1
0,5/16/2016 16:04,28,33,22,32,11,1
0,5/16/2016 16:04,28,33,22,33,11,1
0,5/16/2016 16:05,28,33,22,32,11,1
0,5/16/2016 16:05,28,33,23,32,11,2
0,5/16/2016 16:05,28,33,23,32,11,1
0,5/16/2016 16:05,28,33,22,32,11,1
0,5/16/2016 16:05,28,33,23,32,11,1
0,5/16/2016 16:06,28,0,0,32,13,2
0,5/16/2016 16:06,28,33,22,32,11,1
0,5/16/2016 16:06,28,33,23,32,11,1
0,5/16/2016 16:06,28,33,23,32,11,1
0,5/16/2016 16:06,27,33,23,32,11,1
0,5/16/2016 16:06,27,33,23,32,11,1
0,5/16/2016 16:07,27,0,0,32,13,1
0,5/16/2016 16:07,27,33,23,32,12,1
0,5/16/2016 16:07,27,33,23,32,11,1
0,5/16/2016 16:07,27,33,22,33,11,1
0,5/16/2016 16:07,27,0,0,32,13,2
0,5/16/2016 16:07,27,33,24,32,11,1
0,5/16/2016 16:08,27,33,23,32,11,1
0,5/16/2016 16:08,27,33,23,32,11,1
0,5/16/2016 16:08,27,33,22,32,12,1
0,5/16/2016 16:08,27,33,23,32,11,1
0,5/16/2016 16:08,27,33,22,32,11,1
0,5/16/2016 16:09,27,0,0,32,13,2
0,5/16/2016 16:09,27,33,22,32,11,1
0,5/16/2016 16:09,27,33,23,32,11,1
0,5/16/2016 16:09,27,33,22,32,11,1
0,5/16/2016 16:09,27,33,22,32,11,1
0,5/16/2016 16:09,28,33,24,32,11,1
0,5/16/2016 16:10,28,33,22,32,11,1
0,5/16/2016 16:10,27,33,23,32,13,1
0,5/16/2016 16:11,27,34,21,31,11,1
0,5/16/2016 16:11,27,33,22,32,11,1
0,5/16/2016 16:11,27,0,0,32,12,1
0,5/16/2016 16:11,27,33,24,32,11,1
0,5/16/2016 16:11,27,33,23,32,11,1
0,5/16/2016 16:11,27,33,22,32,11,1
0,5/16/2016 16:12,27,33,23,32,13,1
0,5/16/2016 16:12,27,33,23,32,11,1
0,5/16/2016 16:12,27,33,22,32,11,1
0,5/16/2016 16:12,27,0,0,32,12,1
1,5/16/2016 16:12,27,340,33,0,32,11
1,5/16/2016 16:13,27,340,33,0,32,11
1,5/16/2016 16:13,27,340,34,0,32,12
1,5/16/2016 16:13,27,340,33,0,32,12
1,5/16/2016 16:13,27,340,33,0,32,11
0,5/16/2016 16:13,27,33,23,32,11,1
0,5/16/2016 16:13,27,0,0,32,12,1
0,5/16/2016 16:14,27,33,21,32,11,1
0,5/16/2016 16:14,27,33,23,32,11,1
0,5/16/2016 16:14,27,33,23,32,11,1
0,5/16/2016 16:14,27,33,22,32,13,1
0,5/16/2016 16:14,27,33,23,32,11,1
0,5/16/2016 16:14,27,33,23,32,11,1
0,5/16/2016 16:15,26,0,0,32,11,2
0,5/16/2016 16:15,26,33,23,32,11,1
0,5/16/2016 16:15,26,33,23,32,11,1
0,5/16/2016 16:15,26,33,23,32,11,1
0,5/16/2016 16:15,26,0,0,32,13,1
0,5/16/2016 16:16,26,33,23,32,11,1
0,5/16/2016 16:16,26,33,23,32,11,1
0,5/16/2016 16:16,26,33,23,32,11,1
0,5/16/2016 16:16,26,33,23,32,11,1
0,5/16/2016 16:16,26,33,22,32,11,1
0,5/16/2016 16:16,26,33,22,32,11,1
0,5/16/2016 16:17,26,33,23,32,13,2
0,5/16/2016 16:17,26,33,24,32,11,1
0,5/16/2016 16:17,26,33,23,32,11,1
0,5/16/2016 16:17,26,33,23,32,11,1
0,5/16/2016 16:17,26,33,23,32,11,1
0,5/16/2016 16:17,26,33,23,32,10,1
0,5/16/2016 16:18,26,33,23,32,11,1
0,5/16/2016 16:18,26,33,0,32,14,2
0,5/16/2016 16:18,26,33,23,32,11,1
0,5/16/2016 16:18,26,33,23,32,11,1
0,5/16/2016 16:18,26,33,23,32,11,1
0,5/16/2016 16:19,26,33,23,33,11,1
0,5/16/2016 16:19,26,33,23,32,11,1
0,5/16/2016 16:19,26,33,22,32,11,1
0,5/16/2016 16:19,26,33,0,32,14,2
0,5/16/2016 16:19,26,33,21,32,11,1
0,5/16/2016 16:19,26,33,21,32,11,1
0,5/16/2016 16:20,26,33,22,32,11,1
0,5/16/2016 16:20,26,33,23,32,11,1
0,5/16/2016 16:20,26,33,23,32,11,1
0,5/16/2016 16:20,26,33,22,32,11,1
0,5/16/2016 16:20,26,0,0,32,13,1
0,5/16/2016 16:20,26,33,23,32,11,1
0,5/16/2016 16:21,26,33,23,32,11,1
0,5/16/2016 16:21,26,33,23,32,11,1
0,5/16/2016 16:21,26,33,23,33,11,1
0,5/16/2016 16:21,25,33,23,32,11,1
0,5/16/2016 16:21,25,33,23,32,11,1
0,5/16/2016 16:22,25,33,23,32,13,1
0,5/16/2016 16:22,25,33,22,33,11,1
0,5/16/2016 16:22,25,33,23,32,11,1
0,5/16/2016 16:22,25,33,22,32,11,1
0,5/16/2016 16:22,25,33,23,32,11,1
0,5/16/2016 16:22,25,33,23,32,11,1
0,5/16/2016 16:23,25,33,23,32,11,1
0,5/16/2016 16:23,25,33,22,32,14,2
0,5/16/2016 16:23,25,33,23,32,11,1
0,5/16/2016 16:23,25,33,23,32,11,1
0,5/16/2016 16:23,25,33,23,32,11,1
0,5/16/2016 16:23,25,33,23,32,11,1
0,5/16/2016 16:24,25,33,23,32,11,1
0,5/16/2016 16:24,25,33,23,32,11,1
0,5/16/2016 16:24,25,33,22,32,13,1
0,5/16/2016 16:24,25,33,23,32,11,1
0,5/16/2016 16:24,25,33,23,32,11,1
0,5/16/2016 16:25,25,0,0,32,11,2
0,5/16/2016 16:25,25,33,22,32,11,1
0,5/16/2016 16:25,25,33,23,32,11,1
0,5/16/2016 16:25,25,33,23,32,11,1
0,5/16/2016 16:25,25,33,23,32,11,1
0,5/16/2016 16:25,25,33,23,32,11,1
0,5/16/2016 16:26,25,33,23,32,11,1
0,5/16/2016 16:26,25,33,23,32,11,1
0,5/16/2016 16:26,25,33,23,32,11,1
0,5/16/2016 16:26,25,33,23,32,11,1
0,5/16/2016 16:26,25,33,23,32,11,1
0,5/16/2016 16:26,25,33,23,32,11,1
0,5/16/2016 16:27,25,33,22,32,13,1
0,5/16/2016 16:27,25,33,23,32,11,1
0,5/16/2016 16:27,25,33,22,32,11,1
0,5/16/2016 16:27,25,0,0,32,13,2
0,5/16/2016 16:27,25,33,23,32,11,1
0,5/16/2016 16:27,25,33,23,32,11,1
0,5/16/2016 16:28,25,33,23,32,11,1
0,5/16/2016 16:28,25,33,22,32,11,1
0,5/16/2016 16:28,25,33,22,32,11,1
0,5/16/2016 16:28,25,33,22,32,11,1
0,5/16/2016 16:28,25,0,0,32,13,1
0,5/16/2016 16:29,25,33,22,33,11,1
0,5/16/2016 16:29,25,33,22,32,11,1
0,5/16/2016 16:29,25,33,22,32,11,1
0,5/16/2016 16:29,25,33,22,32,11,1
0,5/16/2016 16:29,25,33,22,32,11,1
0,5/16/2016 16:29,25,33,22,32,11,1
0,5/16/2016 16:30,25,33,23,32,11,1
0,5/16/2016 16:30,25,33,22,32,11,1
0,5/16/2016 16:30,25,33,23,32,11,2
0,5/16/2016 16:30,25,33,21,32,11,1
0,5/16/2016 16:31,25,33,24,32,11,1
0,5/16/2016 16:31,25,33,23,32,11,1
0,5/16/2016 16:31,25,33,0,32,13,2
0,5/16/2016 16:31,25,33,23,32,11,1
0,5/16/2016 16:31,25,33,23,32,11,1
0,5/16/2016 16:32,25,0,0,32,12,2
0,5/16/2016 16:32,25,33,23,32,11,1
0,5/16/2016 16:32,25,33,23,32,11,1
0,5/16/2016 16:32,25,33,22,32,11,1
0,5/16/2016 16:32,25,33,23,32,13,2
0,5/16/2016 16:32,25,33,23,32,11,1
0,5/16/2016 16:33,25,33,22,33,11,1
0,5/16/2016 16:33,25,33,22,32,11,2
0,5/16/2016 16:33,25,33,22,32,11,1
0,5/16/2016 16:33,25,33,22,32,11,1
0,5/16/2016 16:33,25,33,23,32,11,1
0,5/16/2016 16:33,25,33,0,32,13,2
0,5/16/2016 16:34,25,33,23,32,11,1
0,5/16/2016 16:34,25,33,23,32,11,1
0,5/16/2016 16:34,26,33,22,32,11,1
0,5/16/2016 16:34,26,33,23,32,11,1
0,5/16/2016 16:34,26,33,22,32,11,1
0,5/16/2016 16:35,26,33,23,32,11,1
0,5/16/2016 16:35,26,33,22,32,13,1
0,5/16/2016 16:35,26,33,22,33,11,1
0,5/16/2016 16:35,26,33,23,32,11,1
0,5/16/2016 16:35,26,0,0,32,12,2
0,5/16/2016 16:35,26,33,22,32,11,1
0,5/16/2016 16:36,26,33,23,32,11,1
0,5/16/2016 16:36,26,33,22,32,11,1
0,5/16/2016 16:36,26,33,23,32,12,1
0,5/16/2016 16:36,26,33,21,32,11,1
0,5/16/2016 16:36,26,33,23,32,11,1
0,5/16/2016 16:36,26,0,0,32,13,1
0,5/16/2016 16:37,26,33,23,32,11,1
0,5/16/2016 16:37,26,33,23,32,11,1
0,5/16/2016 16:37,26,33,23,32,11,1
0,5/16/2016 16:37,26,33,23,32,13,1
0,5/16/2016 16:37,26,33,23,32,11,1
0,5/16/2016 16:38,26,33,24,32,11,1
0,5/16/2016 16:38,26,0,0,32,12,1
0,5/16/2016 16:38,26,33,23,32,11,1
0,5/16/2016 16:38,26,33,23,32,11,1
0,5/16/2016 16:38,26,33,22,32,11,1
0,5/16/2016 16:38,26,33,22,32,12,1
0,5/16/2016 16:39,26,33,23,32,11,1
0,5/16/2016 16:39,26,33,23,32,11,1
0,5/16/2016 16:39,26,0,0,32,12,1
0,5/16/2016 16:39,26,33,23,32,11,1
0,5/16/2016 16:39,26,33,22,32,11,1
0,5/16/2016 16:39,26,33,23,32,11,1
0,5/16/2016 16:40,26,33,23,32,12,1
0,5/16/2016 16:40,26,33,22,32,11,1
0,5/16/2016 16:40,26,33,23,32,11,1
0,5/16/2016 16:40,26,0,0,32,13,1
0,5/16/2016 16:40,26,33,22,32,11,1
0,5/16/2016 16:41,26,33,23,32,11,1
0,5/16/2016 16:41,26,33,22,32,11,1
0,5/16/2016 16:41,26,33,23,32,12,1
0,5/16/2016 16:41,26,33,23,32,11,1
0,5/16/2016 16:41,26,33,21,32,11,1
0,5/16/2016 16:41,26,0,0,32,13,1
0,5/16/2016 16:42,26,33,23,32,11,1
0,5/16/2016 16:42,26,33,23,32,11,1
0,5/16/2016 16:42,26,33,23,32,11,1
0,5/16/2016 16:42,26,33,22,32,12,1
0,5/16/2016 16:42,26,33,23,32,11,1
0,5/16/2016 16:42,26,33,23,32,11,1
0,5/16/2016 16:43,26,0,0,32,13,2
0,5/16/2016 16:43,26,33,24,32,11,1
0,5/16/2016 16:43,26,33,23,33,11,1
0,5/16/2016 16:43,26,34,22,32,11,1
0,5/16/2016 16:43,26,33,23,32,12,1
0,5/16/2016 16:43,26,33,22,32,11,1
0,5/16/2016 16:44,26,33,22,32,11,1
0,5/16/2016 16:44,26,0,0,32,13,2
0,5/16/2016 16:44,26,33,23,32,11,1
0,5/16/2016 16:44,26,33,23,32,11,1
0,5/16/2016 16:44,26,33,22,32,11,1
0,5/16/2016 16:45,26,33,22,32,12,1
0,5/16/2016 16:45,26,33,21,32,11,1
0,5/16/2016 16:45,26,33,22,32,11,1
0,5/16/2016 16:45,26,0,0,32,13,2
0,5/16/2016 16:45,26,33,23,32,11,1
0,5/16/2016 16:45,26,33,23,32,11,1
0,5/16/2016 16:46,26,33,22,32,11,1
0,5/16/2016 16:46,26,33,23,32,12,1
0,5/16/2016 16:46,26,33,22,32,11,1
0,5/16/2016 16:46,26,33,22,33,11,1
0,5/16/2016 16:46,26,0,0,32,13,1
0,5/16/2016 16:46,26,33,22,32,11,1
0,5/16/2016 16:47,26,33,23,32,11,1
0,5/16/2016 16:47,26,33,23,32,11,1
0,5/16/2016 16:47,26,33,22,32,12,1
0,5/16/2016 16:47,26,33,23,32,11,1
0,5/16/2016 16:47,26,33,23,32,11,1
0,5/16/2016 16:48,26,0,0,33,13,2
0,5/16/2016 16:48,26,33,23,32,11,1
0,5/16/2016 16:48,26,33,23,32,11,1
0,5/16/2016 16:48,26,33,22,32,11,1
0,5/16/2016 16:48,26,33,23,32,12,1
0,5/16/2016 16:48,26,33,22,32,11,1
0,5/16/2016 16:49,26,33,23,32,11,1
0,5/16/2016 16:49,26,0,0,32,13,2
0,5/16/2016 16:49,26,33,23,32,11,1
0,5/16/2016 16:49,26,33,23,32,11,1
0,5/16/2016 16:49,27,33,23,33,11,1
0,5/16/2016 16:49,27,33,23,32,12,1
0,5/16/2016 16:50,27,33,22,32,11,1
0,5/16/2016 16:50,26,33,23,32,11,1
0,5/16/2016 16:50,26,33,0,32,14,2
0,5/16/2016 16:50,26,33,23,32,11,1
0,5/16/2016 16:50,26,33,22,32,11,1
0,5/16/2016 16:51,26,33,23,32,11,2
0,5/16/2016 16:51,26,33,22,32,12,1
0,5/16/2016 16:51,26,33,23,32,11,1
0,5/16/2016 16:51,26,33,23,32,11,1
0,5/16/2016 16:51,26,33,0,32,14,2
0,5/16/2016 16:51,26,33,24,32,11,1
0,5/16/2016 16:52,26,33,23,32,11,1
0,5/16/2016 16:52,26,33,23,33,11,1
0,5/16/2016 16:52,26,33,22,32,12,1
0,5/16/2016 16:52,26,33,23,32,11,1
0,5/16/2016 16:52,25,33,23,32,11,1
0,5/16/2016 16:52,25,33,0,31,13,2
0,5/16/2016 16:53,25,33,22,32,11,1
0,5/16/2016 16:53,26,33,22,32,11,1
0,5/16/2016 16:53,26,33,23,32,12,1
0,5/16/2016 16:53,26,33,22,32,11,1
0,5/16/2016 16:53,26,33,23,32,11,1
0,5/16/2016 16:54,26,33,24,32,11,1
0,5/16/2016 16:54,26,33,0,32,13,2
0,5/16/2016 16:54,26,33,21,32,11,1
0,5/16/2016 16:54,26,33,23,33,11,1
0,5/16/2016 16:54,26,33,23,32,11,1
0,5/16/2016 16:54,26,33,23,32,11,1
0,5/16/2016 16:55,26,33,23,32,11,1
0,5/16/2016 16:55,26,33,23,32,11,1
0,5/16/2016 16:55,26,33,23,32,11,1
0,5/16/2016 16:55,26,33,23,31,12,1
0,5/16/2016 16:55,26,33,23,32,11,1
0,5/16/2016 16:55,26,33,22,32,11,1
0,5/16/2016 16:56,26,0,0,32,12,2
0,5/16/2016 16:56,26,33,23,32,11,1
0,5/16/2016 16:56,26,33,22,32,11,1
0,5/16/2016 16:56,25,33,22,32,11,1
0,5/16/2016 16:56,25,0,0,32,13,2
0,5/16/2016 16:56,25,33,23,32,11,1
0,5/16/2016 16:57,25,33,23,32,11,1
0,5/16/2016 16:57,25,33,23,32,11,2
0,5/16/2016 16:57,25,33,22,32,12,1
0,5/16/2016 16:57,25,33,22,32,11,1
0,5/16/2016 16:57,25,33,23,32,11,1
0,5/16/2016 16:58,25,0,0,32,13,2
0,5/16/2016 16:58,25,33,22,32,11,1
