error,time,humidity,motor_speed_per_min,break_pad_slide,spm,motor_voltage,slide_voltage,P0004,,P0006,,P0007,,P000A,,P000C,,P000F,,P0016,,P0045,,P0048,,P0049,,P004A,,P004F,
0,5/16/2016 10:23,50,27,19,29,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,21.84,489,41,22.12,49,395,110,24.25,48,461,78
1,5/16/2016 10:24,50,30,21,28,11,1,16402,0,0,0,0,3,0,0,0,0,0,0,27,21.84,485,41,22.12,49,395,101,24.25,48,461,78
0,5/16/2016 10:24,50,30,21,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.84,489,41,22.13,49,399,115,24.25,48,461,78
0,5/16/2016 10:24,50,30,21,27,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.84,487,41,22.13,48,399,111,24.25,48,461,78
0,5/16/2016 10:24,50,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.84,489,41,22.13,48,401,101,24.25,48,461,78
0,5/16/2016 10:24,50,29,19,27,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.84,489,41,22.14,49,401,103,24.25,48,461,78
0,5/16/2016 10:25,50,29,19,27,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,21.84,489,41,22.14,49,402,95,24.25,48,461,78
0,5/16/2016 10:25,50,29,19,27,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,21.84,489,41,22.14,49,402,95,24.25,48,461,78
0,5/16/2016 10:25,51,28,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.84,489,40,22.15,49,402,94,24.25,48,461,78
0,5/16/2016 10:25,51,28,19,27,12,1,16434,0,0,0,0,2,0,0,0,0,0,0,0,21.84,489,40,22.15,49,408,94,24.25,48,461,78
0,5/16/2016 10:26,51,28,20,27,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.84,489,40,22.16,49,410,94,24.25,48,461,78
0,5/16/2016 10:26,51,28,20,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.84,489,40,22.16,49,410,94,24.25,48,461,78
0,5/16/2016 10:26,51,28,20,28,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,21.83,487,40,22.16,48,410,94,24.25,48,461,78
0,5/16/2016 10:26,51,28,20,27,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.83,487,39,22.17,48,408,93,24.25,48,461,78
1,5/16/2016 10:27,51,343,28,0,27,11,100,0,0,0,0,16448,0,0,0,0,0,0,245,21.82,487,39,22.17,48,410,93,24.25,48,461,78
1,5/16/2016 10:27,51,343,28,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,12,21.82,487,39,22.18,48,412,104,24.25,48,461,78
0,5/16/2016 10:27,51,28,20,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.82,489,39,22.18,48,410,94,24.25,48,461,78
0,5/16/2016 10:27,51,28,20,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.82,489,39,22.18,48,410,93,24.25,48,461,78
0,5/16/2016 10:27,51,28,20,27,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,21.82,489,39,22.18,48,412,99,24.25,48,461,78
1,5/16/2016 10:28,51,343,28,0,27,11,100,0,0,0,0,16448,0,0,0,0,0,0,20,21.82,487,39,22.19,48,410,94,24.25,48,461,78
1,5/16/2016 10:28,51,343,28,0,27,11,100,0,0,0,0,16448,0,0,0,0,0,0,83,21.82,487,39,22.2,49,410,94,24.25,48,461,78
1,5/16/2016 10:28,51,343,28,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,7,21.82,487,39,22.19,49,408,93,24.25,48,461,78
1,5/16/2016 10:28,51,343,28,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,190,21.81,489,39,22.19,48,410,94,24.25,48,461,78
0,5/16/2016 10:29,51,28,21,28,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,21.82,485,39,22.2,48,408,94,24.25,48,461,78
0,5/16/2016 10:29,51,28,21,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.82,487,39,22.2,48,402,94,24.25,48,461,78
0,5/16/2016 10:29,51,28,21,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.82,489,39,22.21,48,402,101,24.25,48,461,78
0,5/16/2016 10:29,51,28,21,27,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.83,487,40,22.21,49,401,104,24.25,48,461,78
0,5/16/2016 10:30,51,28,21,27,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.82,487,39,22.2,49,399,98,24.25,48,461,78
0,5/16/2016 10:30,51,28,21,27,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,21.83,482,39,22.23,49,399,96,24.25,48,461,78
0,5/16/2016 10:30,51,28,21,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.83,482,39,22.24,49,397,96,24.25,48,461,78
0,5/16/2016 10:30,51,28,21,27,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.83,485,40,22.24,49,397,96,24.25,48,461,78
0,5/16/2016 10:31,51,28,21,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.83,487,40,22.25,49,397,96,24.25,48,461,78
1,5/16/2016 10:31,51,343,28,0,27,11,100,0,0,0,0,16448,0,0,0,0,0,0,90,21.84,487,40,22.25,49,399,96,24.25,48,461,78
1,5/16/2016 10:31,51,28,21,28,11,1,53298,0,0,0,0,3,0,0,0,0,0,0,24,21.84,489,40,22.25,49,399,96,24.25,48,461,78
1,5/16/2016 10:32,51,28,21,28,11,1,53298,0,0,0,0,3,0,0,0,0,0,0,24,21.84,489,40,22.25,49,397,96,24.25,48,461,78
0,5/16/2016 10:32,51,28,21,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.84,493,40,22.25,49,397,96,24.25,48,461,78
0,5/16/2016 10:32,51,28,21,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.84,491,40,22.25,49,397,96,24.25,48,461,78
0,5/16/2016 10:32,51,28,21,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.84,491,40,22.25,49,399,95,24.25,48,461,78
0,5/16/2016 10:33,51,28,21,27,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,21.84,491,41,22.25,49,399,95,24.25,48,461,78
0,5/16/2016 10:33,51,28,21,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,21.85,489,41,22.25,49,399,95,24.25,48,461,78
0,5/16/2016 10:33,51,28,21,27,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.85,489,41,22.25,49,397,95,24.25,48,461,78
0,5/16/2016 10:33,51,28,21,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.87,491,41,22.26,49,401,95,24.25,48,461,78
0,5/16/2016 10:34,51,28,21,27,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.88,491,41,22.27,49,399,95,24.25,48,461,78
0,5/16/2016 10:34,51,28,21,27,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,21.88,487,41,22.28,49,397,95,24.25,48,461,78
0,5/16/2016 10:34,51,28,21,28,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,21.89,487,41,22.28,49,397,95,24.25,48,461,78
1,5/16/2016 10:35,51,343,28,0,27,11,100,0,0,0,0,16448,0,0,0,0,0,0,232,21.89,487,41,22.29,49,399,95,24.25,48,461,78
1,5/16/2016 10:35,51,343,28,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,40,21.89,485,41,22.29,49,397,95,24.25,48,461,78
1,5/16/2016 10:35,51,343,28,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,98,21.9,487,41,22.3,49,397,94,24.25,48,461,78
1,5/16/2016 10:35,51,343,28,0,27,11,100,0,0,0,0,16448,0,0,0,0,0,0,58,21.9,487,41,22.3,49,397,94,24.25,48,461,78
1,5/16/2016 10:35,51,343,28,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,240,21.9,489,41,22.3,49,397,99,24.25,48,461,78
1,5/16/2016 10:35,51,343,28,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,182,21.91,489,41,22.31,49,395,94,24.25,48,461,78
1,5/16/2016 10:36,51,343,28,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,196,21.91,487,41,22.3,49,392,94,24.25,48,461,78
1,5/16/2016 10:36,51,343,28,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,2,21.91,487,41,22.3,49,392,94,24.25,48,461,78
1,5/16/2016 10:36,51,343,28,0,27,11,100,0,0,0,0,16448,0,0,0,0,0,0,90,21.91,489,41,22.3,49,392,94,24.25,48,461,78
0,5/16/2016 10:36,51,28,21,27,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.91,489,41,22.3,49,393,92,24.25,48,461,78
0,5/16/2016 10:36,51,28,21,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.93,489,41,22.31,49,393,101,24.25,48,461,78
0,5/16/2016 10:36,51,28,21,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.91,489,41,22.31,49,392,93,24.25,48,461,78
1,5/16/2016 10:37,51,343,28,0,27,11,100,0,0,0,0,16448,0,0,0,0,0,0,207,21.93,489,41,22.31,49,390,93,24.25,48,461,78
1,5/16/2016 10:37,51,343,28,0,27,11,100,0,0,0,0,16448,0,0,0,0,0,0,12,21.93,489,41,22.31,49,390,93,24.25,48,461,78
1,5/16/2016 10:37,51,343,28,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,68,21.91,485,41,22.31,49,390,93,24.25,48,461,78
0,5/16/2016 10:37,51,28,21,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.93,485,41,22.31,49,392,93,24.25,48,461,78
0,5/16/2016 10:37,51,28,21,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.93,485,41,22.32,49,390,93,24.25,48,461,78
0,5/16/2016 10:38,51,28,21,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.91,482,41,22.31,49,392,93,24.25,48,461,78
0,5/16/2016 10:38,51,28,21,27,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,21.91,482,41,22.32,49,390,93,24.25,48,461,78
1,5/16/2016 10:38,51,342,29,0,27,11,100,0,0,0,0,16448,0,0,0,0,0,0,229,21.9,482,41,22.32,49,390,93,24.25,48,461,78
1,5/16/2016 10:38,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,189,21.9,482,41,22.32,49,392,93,24.25,48,461,78
1,5/16/2016 10:39,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,41,21.9,480,41,22.33,49,395,93,24.25,48,461,78
1,5/16/2016 10:39,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,99,21.89,480,41,22.33,49,397,93,24.25,48,461,78
1,5/16/2016 10:39,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,241,21.88,480,41,22.33,49,395,93,24.25,48,461,78
1,5/16/2016 10:39,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,176,21.88,480,41,22.33,50,397,93,24.25,48,461,78
1,5/16/2016 10:40,51,342,29,0,27,11,100,0,0,0,0,16448,0,0,0,0,0,0,156,21.88,482,41,22.34,50,397,93,24.25,48,461,78
0,5/16/2016 10:40,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,0,21.88,482,41,22.34,50,397,93,24.25,48,461,78
1,5/16/2016 10:40,51,342,29,0,28,12,96,0,0,0,0,24640,0,0,0,0,0,0,90,21.88,482,41,22.34,50,395,93,24.25,48,461,78
1,5/16/2016 10:40,51,342,29,0,27,11,100,0,0,0,0,16448,0,0,0,0,0,0,12,21.87,482,41,22.34,50,397,93,24.25,48,461,78
1,5/16/2016 10:40,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,201,21.85,485,41,22.34,50,395,93,24.25,48,461,78
1,5/16/2016 10:40,51,343,28,0,27,11,100,0,0,0,0,16448,0,0,0,0,0,0,131,21.85,482,40,22.34,50,391,94,24.25,48,461,78
0,5/16/2016 10:41,51,0,0,27,15,2,20594,0,0,0,0,2,0,0,0,0,0,0,0,21.85,482,41,22.34,50,395,94,24.25,48,461,78
0,5/16/2016 10:41,51,28,20,27,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.84,480,40,22.34,50,393,94,24.25,48,461,78
1,5/16/2016 10:41,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,207,21.84,480,41,22.35,49,397,94,24.25,48,461,78
1,5/16/2016 10:42,51,342,29,0,27,11,100,0,0,0,0,16448,0,0,0,0,0,0,141,21.84,482,41,22.35,49,395,94,24.25,48,461,78
1,5/16/2016 10:42,51,0,0,0,27,14,80,0,0,0,0,24640,0,0,0,0,0,0,199,21.84,482,40,22.38,49,397,95,24.25,48,461,78
1,5/16/2016 10:42,51,342,29,0,28,10,100,0,0,0,0,16448,0,0,0,0,0,0,49,21.84,480,40,22.38,49,395,98,24.25,48,461,78
1,5/16/2016 10:42,52,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,241,21.84,480,40,22.38,49,395,99,24.25,48,461,78
0,5/16/2016 10:43,52,28,20,27,12,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.84,480,41,22.38,49,395,96,24.25,48,461,78
0,5/16/2016 10:43,52,29,20,27,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.84,480,40,22.38,49,392,96,24.25,48,461,78
0,5/16/2016 10:43,51,28,20,27,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.85,482,41,22.39,49,391,96,24.25,48,461,78
0,5/16/2016 10:43,51,28,20,28,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,21.84,482,41,22.39,49,391,96,24.25,48,461,78
0,5/16/2016 10:43,51,28,20,27,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,21.85,482,41,22.39,49,387,98,24.25,48,461,78
0,5/16/2016 10:44,51,28,20,27,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,21.84,480,41,22.4,49,387,97,24.25,48,461,78
1,5/16/2016 10:44,51,28,20,28,11,1,49202,0,0,0,0,3,0,0,0,0,0,0,24,21.84,480,41,22.4,49,387,97,24.25,48,461,78
1,5/16/2016 10:44,51,28,20,27,11,1,49202,0,0,0,0,3,0,0,0,0,0,0,24,21.84,478,41,22.4,49,385,107,24.25,48,461,78
1,5/16/2016 10:44,51,28,20,28,11,1,49202,0,0,0,0,3,0,0,0,0,0,0,24,21.84,480,41,22.4,49,381,98,24.25,48,461,78
0,5/16/2016 10:44,51,28,20,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.85,480,41,22.4,49,381,102,24.25,48,461,78
0,5/16/2016 10:45,51,29,19,27,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,21.84,480,42,22.41,49,381,99,24.25,48,461,78
0,5/16/2016 10:45,51,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.84,480,42,22.41,48,381,99,24.25,48,461,78
0,5/16/2016 10:45,51,29,20,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.84,480,43,22.41,48,381,108,24.25,48,461,78
0,5/16/2016 10:46,51,29,20,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.84,480,43,22.42,48,380,109,24.25,48,461,78
0,5/16/2016 10:46,51,29,18,28,11,2,16434,0,0,0,0,2,0,0,0,0,0,0,0,21.84,480,44,22.42,49,381,101,24.25,48,461,78
0,5/16/2016 10:46,51,29,20,28,12,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,21.84,480,44,22.42,49,381,101,24.25,48,461,78
0,5/16/2016 10:46,51,28,20,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.85,480,43,22.42,48,383,101,24.25,48,461,78
0,5/16/2016 10:46,51,29,18,28,11,1,16434,0,0,0,0,2,0,0,0,0,0,0,0,21.84,480,44,22.43,48,383,100,24.25,48,461,78
0,5/16/2016 10:47,51,28,19,27,13,1,16402,0,0,0,0,3,0,0,0,0,0,0,0,21.85,482,43,22.43,48,383,100,24.25,48,461,78
0,5/16/2016 10:47,51,29,18,27,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.85,482,44,22.43,49,381,100,24.25,48,461,78
0,5/16/2016 10:47,51,29,18,27,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.85,482,42,22.44,49,385,99,24.25,48,461,78
0,5/16/2016 10:47,51,29,20,27,13,1,20530,0,0,0,0,2,0,0,0,0,0,0,0,21.85,482,42,22.44,49,387,99,24.25,48,461,78
0,5/16/2016 10:47,51,29,20,28,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,21.85,480,41,22.44,49,387,98,24.25,48,461,78
0,5/16/2016 10:48,51,29,23,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.85,482,41,22.45,49,385,98,24.25,48,461,78
0,5/16/2016 10:48,51,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.85,482,41,22.44,49,383,98,24.25,48,461,78
0,5/16/2016 10:48,51,29,20,27,11,1,16434,0,0,0,0,2,0,0,0,0,0,0,0,21.85,480,41,22.45,48,383,98,24.25,48,461,78
0,5/16/2016 10:48,51,29,20,27,13,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.85,482,41,22.45,48,383,97,24.25,48,461,78
0,5/16/2016 10:48,51,29,20,27,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.87,482,41,22.45,48,383,97,24.25,48,461,78
0,5/16/2016 10:49,51,29,20,27,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,21.85,485,41,22.45,49,385,96,24.25,48,461,78
0,5/16/2016 10:49,51,0,0,27,15,2,20594,0,0,0,0,2,0,0,0,0,0,0,0,21.87,485,41,22.46,48,385,97,24.25,48,461,78
0,5/16/2016 10:49,51,29,19,27,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.85,485,41,22.46,48,383,100,24.25,48,461,78
0,5/16/2016 10:49,51,29,20,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.87,485,41,22.46,49,385,102,24.25,48,461,78
0,5/16/2016 10:50,51,29,20,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.87,485,40,22.47,49,387,97,24.25,48,461,78
0,5/16/2016 10:50,51,29,19,28,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,21.87,482,41,22.47,49,392,104,24.25,48,461,78
1,5/16/2016 10:50,51,342,29,0,27,11,96,0,0,0,0,24640,0,0,0,0,0,0,221,21.87,480,40,22.48,49,400,97,24.25,48,461,78
1,5/16/2016 10:50,51,0,0,0,27,15,16,0,0,0,0,24640,0,0,0,0,0,0,144,21.87,480,40,22.48,49,398,98,24.25,48,461,78
1,5/16/2016 10:51,51,342,29,0,27,11,100,0,0,0,0,16448,0,0,0,0,0,0,215,21.87,482,40,22.48,49,398,98,24.25,48,461,78
1,5/16/2016 10:51,51,342,29,0,27,11,100,0,0,0,0,16448,0,0,0,0,0,0,14,21.87,482,39,22.48,48,401,98,24.25,48,461,78
0,5/16/2016 10:51,51,29,20,28,13,1,16434,0,0,0,0,2,0,0,0,0,0,0,0,21.87,482,40,22.48,48,401,99,24.25,48,461,78
0,5/16/2016 10:51,51,29,20,28,12,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,21.87,482,40,22.49,48,400,99,24.25,48,461,78
1,5/16/2016 10:51,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,151,21.87,482,40,22.49,48,401,98,24.25,48,461,78
1,5/16/2016 10:52,51,342,29,0,27,11,100,0,0,0,0,16448,0,0,0,0,0,0,206,21.87,482,40,22.49,49,401,99,24.25,48,461,78
1,5/16/2016 10:52,51,0,0,0,28,15,16,0,0,0,0,24640,0,0,0,0,0,0,44,21.87,487,40,22.5,49,401,100,24.25,48,461,78
1,5/16/2016 10:52,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,239,21.87,485,41,22.5,49,401,100,24.25,48,461,78
0,5/16/2016 10:53,51,29,20,28,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,21.87,485,41,22.51,49,405,109,24.25,48,461,78
0,5/16/2016 10:53,51,0,0,28,13,2,20594,0,0,0,0,2,0,0,0,0,0,0,0,21.88,487,41,22.51,49,405,110,24.25,48,461,78
1,5/16/2016 10:53,51,342,29,0,27,13,100,0,0,0,0,16448,0,0,0,0,0,0,111,21.88,485,41,22.53,49,401,110,24.25,48,461,78
1,5/16/2016 10:53,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,35,21.88,482,41,22.53,49,403,110,24.25,48,461,78
1,5/16/2016 10:53,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,227,21.88,482,42,22.53,49,403,117,24.25,48,461,78
0,5/16/2016 10:53,51,29,20,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.88,482,41,22.53,49,403,111,24.25,48,461,78
0,5/16/2016 10:54,51,28,19,28,11,1,16434,0,0,0,0,2,0,0,0,0,0,0,0,21.88,480,40,22.54,49,403,111,24.25,48,461,78
1,5/16/2016 10:54,51,342,29,0,28,10,100,0,0,0,0,16448,0,0,0,0,0,0,71,21.88,482,42,22.55,49,403,121,24.25,48,461,78
1,5/16/2016 10:54,51,342,29,0,27,11,100,0,0,0,0,16448,0,0,0,0,0,0,30,21.88,482,42,22.55,48,398,111,24.25,48,461,78
0,5/16/2016 10:54,51,29,20,27,14,2,16402,0,0,0,0,3,0,0,0,0,0,0,0,21.9,480,43,22.55,48,398,121,24.25,48,461,78
0,5/16/2016 10:55,51,28,20,27,10,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.9,478,44,22.55,47,398,116,24.25,48,461,78
1,5/16/2016 10:55,51,343,28,0,28,10,100,0,0,0,0,16448,0,0,0,0,0,0,25,21.91,476,44,22.55,47,396,113,24.25,48,461,78
1,5/16/2016 10:55,51,342,29,0,27,11,100,0,0,0,0,16448,0,0,0,0,0,0,89,21.9,476,44,22.55,48,398,113,24.25,48,461,78
0,5/16/2016 10:55,51,28,20,27,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,21.91,479,44,22.56,48,398,139,24.25,48,461,78
0,5/16/2016 10:56,51,28,19,28,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,21.91,481,44,22.56,48,398,138,24.25,48,461,78
0,5/16/2016 10:56,51,28,20,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.91,481,44,22.56,48,394,140,24.25,48,461,78
0,5/16/2016 10:56,51,28,19,27,12,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.93,481,44,22.56,48,394,139,24.25,48,461,78
0,5/16/2016 10:56,51,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.93,481,44,22.57,48,392,145,24.25,48,461,78
0,5/16/2016 10:56,51,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,21.93,483,44,22.57,48,392,145,24.25,48,461,78
1,5/16/2016 10:57,51,342,29,0,28,12,96,0,0,0,0,24640,0,0,0,0,0,0,39,21.94,481,43,22.57,48,387,139,24.25,48,461,78
1,5/16/2016 10:57,51,342,29,0,28,13,100,0,0,0,0,16448,0,0,0,0,0,0,127,21.94,481,43,22.58,48,387,139,24.25,48,461,78
1,5/16/2016 10:57,51,342,29,0,28,10,100,0,0,0,0,16448,0,0,0,0,0,0,60,21.94,481,43,22.58,48,385,139,24.25,48,461,78
1,5/16/2016 10:57,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,142,21.96,486,43,22.59,49,383,139,24.25,48,461,78
1,5/16/2016 10:58,51,342,29,0,27,11,100,0,0,0,0,16448,0,0,0,0,0,0,196,21.96,486,43,22.59,49,383,139,24.25,48,461,78
0,5/16/2016 10:58,51,342,29,0,27,11,100,0,0,0,0,16448,0,0,0,0,0,0,0,21.96,483,43,22.59,49,383,139,24.25,48,461,78
1,5/16/2016 10:58,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,29,21.97,483,43,22.59,48,383,136,24.25,48,461,78
1,5/16/2016 10:58,51,342,29,0,27,11,100,0,0,0,0,16448,0,0,0,0,0,0,18,21.97,486,43,22.59,48,383,136,24.25,48,461,78
1,5/16/2016 10:58,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,204,21.97,486,42,22.59,48,383,136,24.25,48,461,78
1,5/16/2016 10:58,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,143,21.98,488,42,22.6,49,383,135,24.25,48,461,78
1,5/16/2016 10:59,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,216,21.98,488,41,22.6,49,381,134,24.25,48,461,78
1,5/16/2016 10:59,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,25,21.98,488,42,22.61,49,380,134,24.25,48,461,78
1,5/16/2016 10:59,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,80,21.98,486,41,22.61,49,381,134,24.25,48,461,78
1,5/16/2016 10:59,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,19,21.99,486,41,22.61,49,381,134,24.25,48,461,78
1,5/16/2016 10:59,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,199,21.99,488,41,22.61,49,381,133,24.25,48,461,78
1,5/16/2016 10:59,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,131,21.98,490,41,22.62,49,381,133,24.25,48,461,78
1,5/16/2016 11:00,51,342,29,0,27,11,100,0,0,0,0,16448,0,0,0,0,0,0,60,21.99,492,41,22.62,49,383,133,24.25,48,461,78
1,5/16/2016 11:00,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,126,21.99,492,41,22.62,49,383,133,24.25,48,461,78
1,5/16/2016 11:00,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,59,21.99,492,41,22.63,49,385,133,24.25,48,461,78
1,5/16/2016 11:00,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,242,21.99,492,41,22.63,49,387,132,24.25,48,461,78
1,5/16/2016 11:00,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,180,22,490,42,22.63,49,387,132,24.25,48,461,78
1,5/16/2016 11:01,51,0,0,0,28,15,90,0,0,0,0,24640,0,0,0,0,0,0,236,22,490,42,22.63,49,385,131,24.25,48,461,78
0,5/16/2016 11:01,51,29,20,27,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,22.01,486,42,22.63,49,385,131,24.25,48,461,78
0,5/16/2016 11:01,51,29,20,27,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,22.01,486,42,22.63,49,385,131,24.25,48,461,78
0,5/16/2016 11:01,51,29,20,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,22.02,486,42,22.63,49,385,131,24.25,48,461,78
1,5/16/2016 11:02,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,229,22.02,486,42,22.64,49,391,136,24.25,48,461,78
1,5/16/2016 11:02,51,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,32,22.03,486,41,22.65,49,392,130,24.25,48,461,78
